Tech_resid,tech_losses
0.00011113566061619292,-0.00011113566061619292
8.857422832179452e-05,-8.857422832179452e-05
3.577949843280708e-05,-3.577949843280708e-05
0.00023872964602612688,-0.00023872964602612688
0.0001516780411919265,-0.0001516780411919265
-9.550398413402443e-05,9.550398413402443e-05
-7.972285497882724e-05,7.972285497882724e-05
0.00018027212690615484,-0.00018027212690615484
0.000175221295526813,-0.000175221295526813
3.435040102083909e-06,-3.435040102083909e-06
-0.0002500998970556697,0.0002500998970556697
3.1365231707111785e-05,-3.1365231707111785e-05
-0.00023696140676104907,0.00023696140676104907
0.00018946773615908206,-0.00018946773615908206
-4.887381883223333e-05,4.887381883223333e-05
-7.823187313669915e-06,7.823187313669915e-06
0.0002843325874411755,-0.0002843325874411755
0.00016220970860485648,-0.00016220970860485648
3.883128364420618e-05,-3.883128364420618e-05
0.00015393758401474985,-0.00015393758401474985
-0.0004052695811686645,0.0004052695811686645
7.058716878021874e-05,-7.058716878021874e-05
0.0002531845711994195,-0.0002531845711994195
0.00014166322687157214,-0.00014166322687157214
-0.00011686994371957247,0.00011686994371957247
-0.000274826628066161,0.000274826628066161
0.0003126638496327589,-0.0003126638496327589
-0.00018492345061374237,0.00018492345061374237
3.7867440326679715e-05,-3.7867440326679715e-05
0.00012650379556212915,-0.00012650379556212915
-0.0002104052456944098,0.0002104052456944098
-6.884458700833995e-05,6.884458700833995e-05
0.00010623538371157363,-0.00010623538371157363
5.687602117011104e-05,-5.687602117011104e-05
8.854698858468524e-05,-8.854698858468524e-05
0.00024713447865993307,-0.00024713447865993307
-7.3417053757679235e-06,7.3417053757679235e-06
-3.989384908177807e-05,3.989384908177807e-05
1.9657400627531914e-05,-1.9657400627531914e-05
0.00010931064163639383,-0.00010931064163639383
0.00022144476630694008,-0.00022144476630694008
0.00017685611921690447,-0.00017685611921690447
-1.766805154659797e-05,1.766805154659797e-05
-8.55607796302688e-05,8.55607796302688e-05
-6.79994814873938e-05,6.79994814873938e-05
0.00016737297238119737,-0.00016737297238119737
6.561061766546826e-05,-6.561061766546826e-05
0.00025045884390795855,-0.00025045884390795855
-2.451755137765455e-05,2.451755137765455e-05
-5.903684326879276e-06,5.903684326879276e-06
0.0001334115077631265,-0.0001334115077631265
0.00033196730838728,-0.00033196730838728
-5.050047036713566e-05,5.050047036713566e-05
1.5745994490390922e-05,-1.5745994490390922e-05
0.00017573776413142597,-0.00017573776413142597
2.7270706418718472e-05,-2.7270706418718472e-05
-0.00017638753906483586,0.00017638753906483586
-0.0003349212604974453,0.0003349212604974453
-0.0002975056624324053,0.0002975056624324053
-3.573282265260206e-05,3.573282265260206e-05
0.0003543109092917817,-0.0003543109092917817
-0.00022489912858126941,0.00022489912858126941
0.0002736681102866316,-0.0002736681102866316
-5.6787034913102496e-05,5.6787034913102496e-05
-0.0002469103695465786,0.0002469103695465786
-4.554854987867981e-05,4.554854987867981e-05
6.159989619666121e-05,-6.159989619666121e-05
-3.5351154709028467e-05,3.5351154709028467e-05
8.026662848264676e-05,-8.026662848264676e-05
0.000154160011533591,-0.000154160011533591
7.153700633839212e-06,-7.153700633839212e-06
-3.9274255498622764e-05,3.9274255498622764e-05
-0.00018430621925151795,0.00018430621925151795
9.536073219766945e-05,-9.536073219766945e-05
-0.00025085059685647375,0.00025085059685647375
0.00019742522565929538,-0.00019742522565929538
5.629905054364362e-05,-5.629905054364362e-05
0.00022165730090081674,-0.00022165730090081674
0.0002587102539183676,-0.0002587102539183676
0.00010968192696278123,-0.00010968192696278123
4.1189948582378135e-05,-4.1189948582378135e-05
